"ITTER107","Territorio","TIPO_DATO8","Tipo dato","TIP_FAM","Tipologia familiare","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ALL_NNAT","famiglie di soli stranieri","2021","2021",30.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2016","2016",6.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2017","2017",7.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2018","2018",6.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2019","2019",8.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2020","2020",8.1,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_34","persona sola 18-34 anni","2021","2021",9.4,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2016","2016",5.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2017","2017",5.9,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2018","2018",6.4,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2019","2019",5.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2020","2020",6.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","SMB_18_64","persona sola 18-64 anni","2021","2021",6.9,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2016","2016",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2017","2017",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2018","2018",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2019","2019",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2020","2020",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_34","coppia senza figli con persona di riferimento 18-34 anni","2021","2021",,"0","il dato non raggiunge la metà della cifra minima considerata"
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2016","2016",5.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2017","2017",5,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2018","2018",5.2,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2019","2019",3.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2020","2020",4.7,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","COUP_WH_C_PR18_64","coppia senza figli con persona di riferimento 18-64 anni","2021","2021",4.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2016","2016",14.1,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2017","2017",13.3,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2018","2018",16,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2019","2019",12.6,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2020","2020",13.4,,
"IT","Italia","INCID_POVASS_FAM","incidenza di povertà assoluta familiare (% di famiglie in poverta assoluta)","ATL_1_MINCH_PR18_34","almeno un figlio minore e p.r. 18-34 anni","2021","2021",12.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2016","2016",10.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2017","2017",12.3,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2018","2018",11.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2019","2019",11.4,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2020","2020",10.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","HH","totale famiglie","2021","2021",11.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2016","2016",5.5,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2017","2017",5.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2018","2018",5.9,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2019","2019",5.2,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2020","2020",4.5,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_35_64","persona sola 35-64 anni","2021","2021",4.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2016","2016",5.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2017","2017",7.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2018","2018",7.3,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2019","2019",7.7,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2020","2020",4.4,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SMB_GE65","persona sola 65 anni o più","2021","2021",6.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2016","2016",7.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2017","2017",8.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2018","2018",7.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2019","2019",7,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2020","2020",5.7,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PR35_64","coppia senza figli con persona di riferimento 35-64 anni","2021","2021",6.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2016","2016",7.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2017","2017",8.3,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2018","2018",8.7,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2019","2019",7.5,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2020","2020",6.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUP_WH_C_PRGE65","coppia senza figli con persona di riferimento 65 anni o più","2021","2021",8.4,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2016","2016",10.9,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2017","2017",14.2,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2018","2018",11.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2019","2019",12.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2020","2020",10.5,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W1C","coppia con 1 figlio","2021","2021",11.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2016","2016",16.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2017","2017",18.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2018","2018",17.5,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2019","2019",18.9,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2020","2020",18.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W2C","coppia con 2 figli","2021","2021",18.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2016","2016",28.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2017","2017",27.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2018","2018",30.3,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2019","2019",28,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2020","2020",27.4,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","COUPF_W3GEC","coppia con 3 e più figli","2021","2021",28.4,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2016","2016",14.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2017","2017",15.2,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2018","2018",18.8,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2019","2019",14.1,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2020","2020",15.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","SNGP","monogenitore","2021","2021",14.7,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2016","2016",20.9,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2017","2017",25.6,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2018","2018",23.2,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2019","2019",23.9,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2020","2020",21.3,,
"IT","Italia","INCID_POVREL_FAM","incidenza di povertà relativa familiare (% di famiglie in povertà relativa)","OTHER1","altre tipologie","2021","2021",25.4,,
